tic,age,prad,Mp,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,rec_prob,tr_prob,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2
388935891,13.702613369302115,2.4357890103905384,37.90638620685973,11.468102653744925,3.0168716496142766e+18,84.14395833333334,-6.885472222,1.68804,16.9105,,,,,14.452,0.029,13.438,0.03,12.947,0.024,18.6209,0.002061,20.7493,0.147495,17.1652,0.00822,12.639,0.024,12.512,0.024,11.544,,8.637,,OSFC,10.0,roquette25,3819.0,1.31928,0.58,[2],1,11.468102653744925,2.4357890103905384,,6.980269227925162,10.160145272115408,,,0.0066314705124903,0.07386069959006344,,0,,0,,0
427454938,8.14443721619655,4.497906103774202,16.78593958033218,9.198642673957,3.017181510029632e+18,84.23608333333334,-5.914583333,2.99629,15.9375,,,,,14.16,0.025,13.485,0.032,13.348,0.03,17.3222,0.001893,18.9223,0.036711,16.0239,0.004576,13.142,0.027,12.861,0.028,10.966,0.283,8.349,,OSFC,10.0,roquette25,3231.0,0.483734,0.481752,[2],1,9.198642673957,4.497906103774202,,0.05118148755696783,0.05804523600722223,,,0.0066314705124903,0.03337309024017595,,0,,0,,0
276663324,10.216110444679304,2.4712847401431337,40.77177945583893,4.35260270912794,3.2156816355906867e+18,84.25925,-4.011916667,3.20861,14.6044,19.271,0.163,,,12.845,0.028,12.183,0.027,12.024,0.03,15.953,0.002227,17.622,0.012784,14.6939,0.004812,11.825,0.025,11.652,0.024,11.972,,8.873,,OSFC,10.0,roquette25,3217.0,0.693227,0.658667,[2],1,,,,0.02507987973681723,0.022751078637995546,,,0.0066314705124903,,,0,,0,,0
287757981,10.47305398276286,4.6612009132097,7.236955108507485,14.348500887473095,3.0169853159218765e+18,84.31712499999999,-6.169888889,2.77772,15.903,,,,,14.062,0.03,13.503,0.041,13.192,0.044,17.3614,0.001473,19.1743,0.049441,16.0101,0.009976,12.953,0.025,12.71,0.027,10.207,0.202,7.313,0.171,OSFC,10.0,roquette25,3106.0,0.53626,0.532729,[2],1,14.348500887473095,4.6612009132097,,0.20820887237978353,0.2343227399784136,,,0.0066314705124903,0.026600048110541556,,0,,0,,0
11194920,12.901097510267595,1.8246774372207744,9.71018217430272,13.526180525776171,3.2159924151280236e+18,84.369625,-3.563527778,2.0967,16.5073,,,,,14.573,0.036,13.944,0.022,13.607,0.04,17.9171,0.002671,19.7023,0.107868,16.6086,0.010769,13.561,0.025,13.336,0.031,12.353,,8.959,,OSFC,10.0,roquette25,3139.0,0.574478,0.566749,[2],1,,,,0.06603062107991634,0.08610427125262261,,,0.0066314705124903,,,0,,0,,0
11194938,5.22305168233974,15.62493596672937,5.153022484129589,99.02975132461188,3.2159927587254093e+18,84.3775,-3.540638889,2.77665,15.1103,19.564,0.163,,,13.4,0.031,12.704,0.022,12.496,0.026,16.4196,0.001355,17.9973,0.019528,15.1901,0.003004,12.338,0.024,12.169,0.024,11.865,0.371,8.397,,OSFC,10.0,roquette25,3275.0,0.662,0.636045,[2],1,99.02975132461188,15.62493596672937,,3.744075840990196,3.6314947697400313,,,0.0066314705124903,0.008538830644228784,,0,,0,,0
11194888,9.09894539026777,5.261573877997717,4.945217014168944,12.487488360477974,3.2157107683529283e+18,84.38499999999999,-3.604833333,2.19588,15.6562,20.173,0.162,,,13.581,0.028,12.924,0.027,12.555,0.021,16.975,0.002701,18.7659,0.027104,15.6566,0.008831,12.396,0.022,12.225,0.025,9.985,0.062,7.172,0.128,OSFC,10.0,roquette25,3328.0,1.07181,0.36,[2],1,12.487488360477974,5.261573877997717,,0.09659872815954637,0.10319348990764782,,,0.0066314705124903,0.06646306889452787,,0,,0,,0
11194450,10.45116573320316,5.210863958292206,3.4045326031182697,18.427500899034783,3.2156049446546627e+18,84.40970833333333,-4.220166667,10.6214,13.1345,17.342,0.078,15.739,0.097,11.472,0.026,10.872,0.024,10.578,0.019,14.4442,0.000964,16.007,0.007395,13.2143,0.002901,10.465,0.024,10.292,0.021,10.044,0.062,8.115,,OSFC,10.0,roquette25,3283.0,0.48857,0.486646,[2],1,18.427500899034783,5.210863958292206,,0.013005212609484838,0.010659460694811837,,,0.0066314705124903,0.021139348572180694,,0,,0,,0
11193996,11.437716648073753,2.288593965679889,4.382967504407929,60.544018471068526,3.017406875563306e+18,84.44675,-4.910638889,2.29306,16.1807,,,,,14.157,0.032,13.447,0.027,13.126,0.036,17.6682,0.001711,19.5176,0.056931,16.2924,0.003776,12.853,0.026,12.631,0.028,9.956,0.087,8.486,0.521,OSFC,10.0,roquette25,3079.0,0.622071,0.605734,[2],1,60.544018471068526,2.288593965679889,,0.10874156794049984,0.13053402149021676,,,0.0066314705124903,0.011321708280580274,,0,,0,,0
11167134,5.641533769357,1.820165771388029,9.60441953977294,61.9637409052137,3.0172783314749056e+18,84.44783333333332,-5.75375,2.78777,17.2598,,,,,15.302,0.049,14.631,0.052,14.436,0.075,18.7219,0.00498,20.1133,0.086016,17.3359,0.012421,14.012,0.029,13.539,0.034,11.348,0.216,8.609,,OSFC,10.0,roquette25,3290.0,0.35542,0.340468,[2],1,61.9637409052137,1.820165771388029,,0.3387831484033958,0.544492996175527,,,0.0066314705124903,0.007718000938033627,,0,,0,,0
332856517,9.262984516976587,3.145615671631408,2.722275307134609,9.7914981235764,3.017081969866406e+18,84.45349999999999,-6.042166667,2.95034,15.0619,,,,,13.077,0.025,12.451,0.029,12.152,0.029,16.5533,0.001541,18.5601,0.022707,15.1859,0.002797,12.05,0.024,11.803,0.023,11.861,,9.203,,OSFC,10.0,roquette25,3015.0,0.704213,0.666478,[2],1,9.7914981235764,3.145615671631408,,0.03815551079083094,0.03673858142985151,,,0.0066314705124903,0.04182373548026437,,0,,0,,0
11193950,6.438936848855876,3.2817189773309594,3.2848063482196386,6.153267297527662,3.0174052262958684e+18,84.45429166666666,-4.981444444,2.21586,16.3715,20.451,0.164,,,14.535,0.035,13.935,0.032,13.641,0.044,17.7757,0.001783,19.3828,0.035562,16.4595,0.005208,13.574,0.025,13.365,0.035,11.951,,8.984,,OSFC,10.0,roquette25,3219.0,0.543727,0.539578,[2],1,,,,0.1185354586011645,0.1492192609847375,,,0.0066314705124903,,,0,,0,,0
11193912,13.237148065557191,7.768544896755533,5.150896733684631,15.603756892065215,3.0173915167619287e+18,84.46058333333333,-5.048027778,2.72842,15.9889,20.034,0.163,18.4022,0.0507,14.36,0.03,13.759,0.032,13.511,0.039,17.2427,0.001255,18.5959,0.023885,16.0479,0.003916,13.331,0.027,13.095,0.031,10.019,0.086,7.471,0.163,OSFC,10.0,roquette25,3406.0,0.490175,0.488262,[2],1,,,,4.9561585933887375,5.68655604155305,,,0.0066314705124903,,,0,,0,,0
11283157,12.521305435561914,5.259748928712352,4.720603788619614,16.968246298442015,3.0173906234087316e+18,84.49070833333332,-5.07875,2.27137,15.5989,19.532,0.163,18.1099,0.0483,13.887,0.032,13.122,0.024,12.903,0.035,16.8681,0.001634,18.3042,0.015962,15.6653,0.00408,12.822,0.025,12.736,0.028,11.965,,8.981,,OSFC,10.0,roquette25,3359.0,0.666745,0.639533,[2],1,,,,0.04370003865162857,0.0461561431969657,,,0.0066314705124903,,,0,,0,,0
11202491,5.578283113254795,1.2327194071671983,1.9552517103095348,14.610640203693611,3.0234111711128827e+18,84.538,-4.869694444,2.26793,15.6947,20.269,0.162,18.2365,0.0504,13.945,0.026,13.174,0.026,12.972,0.035,16.9797,0.001111,18.4173,0.022425,15.7622,0.002924,12.816,0.025,12.684,0.026,11.182,,8.336,0.336,OSFC,10.0,roquette25,3351.0,0.654504,0.630491,[2],1,14.610640203693611,1.2327194071671983,,0.07685442748810845,0.08274342034549326,,,0.0066314705124903,0.03032401208437411,,0,,0,,0
11283556,9.796619231125952,2.704774859332356,2.951950577219416,28.565376012352,3.0172849328535716e+18,84.53845833333335,-5.683333333,2.78558,15.6863,20.168,0.163,,,13.888,0.031,13.242,0.03,13.02,0.037,17.0708,0.002599,18.743,0.022203,15.778,0.005938,12.961,0.027,12.749,0.027,11.02,,7.971,,OSFC,10.0,roquette25,3200.0,0.564347,0.557978,[2],1,28.565376012352,2.704774859332356,,0.15907559699264423,0.17097206944732754,,,0.0066314705124903,0.017417830070190807,,0,,0,,0
11283136,12.3542081232725,9.437193678007713,4.288827525863621,2.7936813884244827,3.0173891459399675e+18,84.57958333333333,-5.065777778,2.22095,15.38,19.869,0.162,,,13.547,0.028,12.833,0.024,12.631,0.034,16.6548,0.001083,18.2825,0.018743,15.3894,0.002779,12.475,0.024,12.302,0.025,12.162,,8.992,,OSFC,10.0,roquette25,3521.0,1.07246,0.47,[2],1,,,,0.050952209643822764,0.05166656439908044,,,0.0066314705124903,,,0,,0,,0
11293408,13.633267860219645,4.148070127750223,8.448674669301008,19.799431874573997,3.0170934073627786e+18,84.73658333333334,-5.763333333,2.83461,15.6422,20.166,0.164,,,13.957,0.034,13.263,0.026,13.047,0.038,16.9979,0.001031,18.6182,0.025666,15.728,0.002941,12.899,0.026,12.713,0.026,11.348,,8.551,,OSFC,10.0,roquette25,3235.0,0.552759,0.547729,[2],1,19.799431874573997,4.148070127750223,,0.049739523179594576,0.05298657032539321,,,0.0066314705124903,0.021917561909242867,,0,,0,,0
11292050,6.169225167428952,1.4230036104938286,3.414078792397283,7.853257700045963,3.215781789931042e+18,84.76616666666666,-3.832805556,2.32394,16.2661,20.035,0.164,18.8879,0.0761,14.351,0.036,13.674,0.035,13.33,0.042,17.6316,0.007448,18.9878,0.061146,16.3332,0.022222,13.198,0.042,12.945,0.038,12.226,,8.749,,OSFC,10.0,roquette25,3351.0,0.582041,0.573183,[2],1,7.853257700045963,1.4230036104938286,,0.05354819018800719,0.06564232724200592,,,0.0066314705124903,0.042108463608618474,,0,,0,,0
11295174,8.719975902962855,56.889693150362405,11.756176715701924,12.07053955506914,3.2157955037630956e+18,84.85816666666666,-3.548055556,2.39395,16.0245,20.154,0.163,,,14.187,0.03,13.641,0.027,13.24,0.04,17.4243,0.001996,19.0961,0.078329,16.1171,0.0087,13.134,0.025,12.926,0.028,11.927,,8.865,,OSFC,10.0,roquette25,3193.0,0.584069,0.574892,[2],1,12.07053955506914,56.889693150362405,0.793916902895946,0.046716026022922914,0.05404069077227325,148.94570382742646,3.7280852106649878,0.0066314705124903,0.031695511349317355,0.6918671811989859,0,529.3570913382786,0,,0
332919350,12.46017589236916,5.941773654701153,2.063732323479583,18.03298503936759,3.017017304838937e+18,85.00495833333333,-6.216472222,2.6309,15.2778,19.763,0.164,,,13.62,0.027,12.952,0.027,12.706,0.032,16.6115,0.001008,18.2035,0.012291,15.3602,0.003987,12.598,0.025,12.402,0.025,10.813,0.155,7.932,0.235,OSFC,10.0,roquette25,3258.0,0.643681,0.622369,[2],1,18.03298503936759,5.941773654701153,,0.045250998057138926,0.045085319429465594,,,0.0066314705124903,0.02603093542044828,,0,,0,,0
332969779,13.63564659276771,27.93922124041817,6.942195222060763,6.407382517312968,3.0169911227183365e+18,85.01733333333333,-6.48875,0.977553,16.8932,20.136,0.184,18.8846,0.0503,15.38,0.054,14.618,0.066,14.31,0.101,17.989,0.002071,19.1373,0.025254,16.9055,0.007877,,,,,,,,,OSFC,10.0,roquette25,4209.0,0.929314,0.66,[2],1,6.407382517312968,27.93922124041817,,0.08722604391199415,0.126348538320289,,,0.0066314705124903,0.0734639401031996,,0,,0,,0
332969842,14.500335398825012,4.8648446571013615,4.105041063767676,8.020845494567025,3.01689522468793e+18,85.01954166666665,-6.606916667,7.97406,15.7646,20.472,0.163,,,13.977,0.029,13.332,0.03,13.043,0.045,17.2283,0.001738,19.1333,0.028272,15.8788,0.003292,12.846,0.024,12.617,0.025,12.052,,8.975,,OSFC,10.0,roquette25,3066.0,0.250748,0.22167,[2],1,8.020845494567025,4.8648446571013615,,0.05955564147108285,0.06505360646941777,,,0.0066314705124903,0.024550964261066056,,0,,0,,0
332974164,5.5698055647683855,3.999368213620045,3.919633709119944,23.09029810749083,3.0161104826232325e+18,85.11708333333334,-7.12975,2.62812,14.9254,19.771,0.163,,,13.057,0.028,12.336,0.028,12.135,0.026,16.2103,0.003485,17.8145,0.022072,14.9572,0.010516,12.072,0.023,11.875,0.022,11.993,0.333,8.998,,OSFC,10.0,roquette25,3609.0,1.12562,0.51,[2],1,23.09029810749083,3.999368213620045,,0.03504312520564814,0.03308827635578323,,,0.0066314705124903,0.04125363289612496,,0,,0,,0
332974643,10.913926719422392,2.1750088475150737,2.3833660533750933,42.1989593164782,3.017016475908136e+18,85.11787500000001,-6.237944444,2.35328,15.6714,19.742,0.167,18.2145,0.0509,13.965,0.029,13.323,0.034,13.091,0.034,16.9418,0.001384,18.4125,0.023353,15.7403,0.003566,12.989,0.025,12.845,0.026,12.311,,8.905,,OSFC,10.0,roquette25,3342.0,0.616684,0.601492,[2],1,42.1989593164782,2.1750088475150737,,0.050518788720051715,0.054133126572338076,,,0.0066314705124903,0.01431083756286784,,0,,0,,0
11359253,6.302814509919249,7.551744483993427,9.320386186995725,4.299438664739886,3.2157444451919954e+18,85.13291666666666,-3.681277778,3.08849,16.4924,20.136,0.164,19.1008,0.1378,14.435,0.035,13.731,0.027,13.24,0.033,17.8742,0.005772,19.1792,0.141104,16.5569,0.01417,13.127,0.025,12.536,0.026,10.77,0.116,8.539,0.411,OSFC,10.0,roquette25,3368.0,0.490747,0.488837,[2],1,,,,0.2610832669078322,0.3391227009328595,,,0.0066314705124903,,,0,,0,,0
11404841,11.369299254124826,1.9311826924403157,12.520033583393904,10.218884722519222,3.023444568778589e+18,85.25958333333332,-4.403055556,2.14038,15.7215,20.059,0.164,,,13.995,0.034,13.277,0.022,13.104,0.029,17.0218,0.002249,18.5782,0.050854,15.7987,0.006545,12.976,0.025,12.787,0.027,12.469,,8.849,,OSFC,10.0,roquette25,3289.0,0.652846,0.629255,[2],1,,,,0.04963856292448626,0.053736790105777824,,,0.0066314705124903,,,0,,0,,0
11409138,5.764957117435936,1.7319660859076271,7.728410994199079,67.81204226202884,3.0235400888511544e+18,85.347375,-4.296194444,4.19921,16.2475,20.125,0.163,,,14.563,0.03,13.941,0.024,13.616,0.039,17.6027,0.00349,19.3237,0.028943,16.3403,0.008993,13.508,0.027,13.312,0.031,12.584,,8.48,,OSFC,10.0,roquette25,3191.0,0.341984,0.324942,[2],1,67.81204226202884,1.7319660859076271,,0.14635510581425729,0.17858462625536278,,,0.0066314705124903,0.007102525023915789,,0,,0,,0
11408009,12.927362146034357,2.375371708798588,1.6684977619569707,17.459859394392726,3.023333960484093e+18,85.36329166666668,-5.099638889,2.83104,16.4103,20.244,0.162,19.2046,0.1338,14.44,0.026,13.908,0.027,13.503,0.043,17.8601,0.005157,19.2328,0.12848,16.4847,0.025448,13.318,0.025,12.812,0.026,10.364,0.082,8.103,0.31,OSFC,10.0,roquette25,3304.0,0.47901,0.476933,[2],1,17.459859394392726,2.375371708798588,,0.05953814741034499,0.07570000815105922,,,0.0066314705124903,0.021629431836136505,,0,,0,,0
11411255,6.546970346085498,14.813990253779023,7.828503996788345,17.92204041843912,3.216237954113839e+18,85.38387499999999,-2.745027778,2.34118,16.3551,,,,,14.337,0.032,13.735,0.023,13.445,0.041,17.8982,0.002173,19.6337,0.046031,16.4625,0.005352,12.41,0.025,12.565,0.031,7.813,0.029,4.839,0.045,OSFC,10.0,roquette25,3103.0,0.559179,0.553436,[2],1,,,,0.06532626870297498,0.08189340182685373,,,0.0066314705124903,,,0,,0,,0
279541191,7.907433687423473,1.686851310803763,6.89821191328423,64.74779089898988,3.016224071621946e+18,85.39233333333334,-6.617222222,3.27494,15.8676,,,,,14.067,0.032,13.453,0.036,13.221,0.038,17.2901,0.001746,19.109,0.031474,15.9726,0.004404,13.039,0.025,12.783,0.026,11.955,,8.448,,OSFC,10.0,roquette25,3119.0,0.473217,0.470972,[2],1,,,,0.055997720930274685,0.06253217826800174,,,0.0066314705124903,,,0,,0,,0
11409171,12.35273559989354,0.9245374113166556,0.6972290063045689,8.908484124365057,3.023540947844604e+18,85.43758333333334,-4.267583333,2.16004,15.2701,19.243,0.162,,,13.451,0.026,12.752,0.027,12.395,0.023,16.5491,0.009801,18.1698,0.04444,15.261,0.033998,12.1,0.024,11.77,0.023,9.479,0.046,7.238,0.127,OSFC,10.0,roquette25,3510.0,1.16891,0.46,[2],1,8.908484124365057,0.9245374113166556,,0.03785469784714347,0.03766754102665493,,,0.0066314705124903,0.08366415076487915,,0,,0,,0
11454291,10.197356809323292,3.388613360969032,6.837209375376931,91.14340684260873,3.216204453369116e+18,85.48412499999999,-3.194333333,2.61036,15.8554,20.373,0.163,,,13.823,0.03,13.087,0.023,12.773,0.029,17.3168,0.001567,19.0817,0.036433,15.9593,0.00571,12.558,0.036,12.343,0.033,11.609,,8.331,,OSFC,10.0,roquette25,3126.0,0.636823,0.617153,[2],1,91.14340684260873,3.388613360969032,,0.05005011030325118,0.05574205986269373,,,0.0066314705124903,0.008769020877553343,,0,,0,,0
11455460,6.516620777875376,2.305598347835626,6.373850572449055,95.77587765725212,3.023365502724044e+18,85.48862499999998,-4.835333333,2.61498,15.2925,19.771,0.162,,,13.377,0.027,12.785,0.025,12.515,0.029,16.7503,0.003222,18.6851,0.025783,15.4087,0.01206,12.329,0.024,12.098,0.022,10.893,0.165,8.024,0.233,OSFC,10.0,roquette25,3056.0,0.683616,0.65178,[2],1,,,,0.057676063415381264,0.057607229225358964,,,0.0066314705124903,,,0,,0,,0
11455390,8.031222141844545,1.5822548820086302,5.263450315934929,97.4846328620612,3.023374474912494e+18,85.54295833333332,-4.726416667,2.97089,15.6741,20.061,0.162,,,13.961,0.027,13.358,0.022,13.132,0.031,16.9989,0.002108,18.6438,0.026279,15.7595,0.006307,12.983,0.029,12.838,0.03,11.653,,8.255,,OSFC,10.0,roquette25,3238.0,0.521379,0.518782,[2],1,97.4846328620612,1.5822548820086302,,0.12407800929420229,0.13302768273259394,,,0.0066314705124903,0.007273575401761412,,0,,0,,0
279577772,10.30490491909851,1.308250477388979,2.4538264361890043,37.53322829054535,3.0160537890549914e+18,85.555125,-7.165333333,2.4919,15.3909,19.751,0.166,17.7836,0.0475,13.835,0.029,13.169,0.027,12.927,0.029,16.6245,0.001764,17.9977,0.013128,15.4502,0.00346,12.761,0.025,12.608,0.026,12.082,,8.861,,OSFC,10.0,roquette25,3407.0,0.624165,0.607373,[2],1,,,,0.04326503509166456,0.04395637611655104,,,0.0066314705124903,,,0,,0,,0
11458103,12.60063342339745,1.0693601119242797,1.1591970731355057,9.367035514951729,3.216152226566803e+18,85.58008333333333,-3.342694444,2.87172,15.0473,19.469,0.162,,,13.175,0.027,12.54,0.031,12.261,0.027,16.4371,0.001818,18.1613,0.02086,15.1435,0.004001,12.137,0.026,11.943,0.024,10.79,,8.57,,OSFC,10.0,roquette25,3175.0,0.694086,0.659279,[2],1,9.367035514951729,1.0693601119242797,,0.053582638872281076,0.05148115080260947,,,0.0066314705124903,0.042612358925579234,,0,,0,,0
11457346,9.762072117345818,5.608528309080741,11.841154968217577,25.25915224623784,3.023536717300146e+18,85.58875000000002,-4.338916667,2.29756,16.2533,20.016,0.163,,,14.553,0.032,13.967,0.032,13.682,0.05,17.6857,0.002875,19.1012,0.037647,16.3296,0.007353,13.545,0.025,13.435,0.032,12.476,,9.046,,OSFC,10.0,roquette25,3293.0,0.524595,0.52183,[2],1,25.25915224623784,5.608528309080741,,0.05506588505860227,0.06728872615173331,,,0.0066314705124903,0.01797140794996626,,0,,0,,0
11456566,14.324435109628492,6.136377856125857,0.8917656569227618,28.421344412311964,3.0231208957470653e+18,85.59341666666667,-5.469222222,-0.0464929,18.4591,,,20.0251,0.0693,16.907,0.152,16.074,,15.892,0.265,19.3986,0.004101,20.2227,0.07726,18.3674,0.019461,,,,,,,,,OSFC,10.0,roquette25,4817.0,0.606834,0.78,[2],1,28.421344412311964,6.136377856125857,,0.1876667687629945,0.41713484431294995,,,0.0066314705124903,0.01680694492811172,,0,,0,,0
11456988,7.470805901231041,1.054478304231861,1.1025708148516642,94.77483249009,3.0233667783311063e+18,85.59729166666668,-4.917166667,2.75508,15.2984,19.872,0.162,,,13.41,0.026,12.787,0.023,12.478,0.024,16.7052,0.001809,18.5453,0.027388,15.404,0.00601,12.343,0.023,12.115,0.023,11.163,0.158,8.808,0.401,OSFC,10.0,roquette25,3117.0,0.669466,0.641524,[2],1,94.77483249009,1.054478304231861,,0.032634697501735595,0.03262830340964543,,,0.0066314705124903,0.008866298658066712,,0,,0,,0
11457047,7.235637353388301,3.0062487055059965,1.7769470751662535,89.1021504746197,3.023369217872523e+18,85.67925000000001,-4.818916667,2.41056,14.9432,19.772,0.163,,,13.3,0.029,12.607,0.022,12.388,0.026,16.2582,0.005361,17.8549,0.020727,15.0171,0.022193,12.199,0.024,12.058,0.024,12.24,,8.631,,OSFC,10.0,roquette25,3739.0,1.27718,0.56,[2],1,89.1021504746197,3.0062487055059965,,0.030567374026438398,0.028933355847561102,,,0.0066314705124903,0.018442117869612168,,0,,0,,0
72831246,8.835766147499157,9.900747974157843,6.293789754448959,8.536986669697248,3.023055715322396e+18,85.85875,-5.680555556,2.48525,16.2629,,,,,14.321,0.032,13.524,0.029,13.28,0.037,17.7322,0.001994,19.6234,0.053919,16.3763,0.005992,13.061,0.025,12.823,0.026,10.07,0.154,7.287,0.149,OSFC,10.0,roquette25,3069.0,0.563296,0.557059,[2],1,,,,0.09067495337496234,0.11106601504963169,,,0.0066314705124903,,,0,,0,,0
279645751,10.645064220245054,1.231886843190253,1.9502706947389865,41.78026964269426,3.016202704162294e+18,85.871375,-6.608805556,2.416,15.9281,20.573,0.162,,,13.997,0.027,13.362,0.029,13.083,0.026,17.3413,0.003656,19.11,0.044513,16.0287,0.009277,12.588,0.025,12.035,0.023,10.513,0.091,8.918,0.497,OSFC,10.0,roquette25,3145.0,0.608324,0.594827,[2],1,41.78026964269426,1.231886843190253,,0.07837557309683374,0.08869939733993656,,,0.0066314705124903,0.014263870411346115,,0,,0,,0
72831633,14.22794532598713,1.1133563869814218,1.34074954402945,5.1330460813587,3.0230587089163643e+18,85.950625,-5.556027778,0.981319,14.4623,16.573,0.088,15.735,0.195,13.357,0.029,12.87,0.03,12.741,0.024,15.245,0.000743,15.9466,0.003847,14.427,0.001727,12.644,0.039,12.641,0.044,12.09,,8.266,,OSFC,10.0,roquette25,5721.0,1.49462,1.02,[2],1,5.1330460813587,1.1133563869814218,,0.027424527241156106,0.024501881618044036,,,0.0066314705124903,0.11847519730142357,,0,,0,,0
72832637,10.00112262857071,1.215168587666055,1.8524703135948428,7.030187475680978,3.0235239011183396e+18,86.002375,-4.077611111,2.31959,16.7551,,,,,14.997,0.042,14.128,0.048,13.896,0.059,18.0981,0.002457,19.7562,0.093464,16.8422,0.006426,13.574,0.031,13.44,0.036,10.837,0.113,7.779,0.213,OSFC,10.0,roquette25,3224.0,0.489048,0.487128,[2],1,7.030187475680978,1.215168587666055,,0.06890636865233958,0.09605970496932699,,,0.0066314705124903,0.040213573619572,,0,,0,,0
