tic,sigmaOptical,sigmaIR,mstar,rstar,teff,age,tmag,baseline
436011887,0.13122159835061264,0.1736658020246311,0.525277,0.528257,3860.0,4.897788193684466,16.5632,45
207045860,0.03392342183808643,0.03377601777761106,0.6,1.15836,3880.0,2.5118864315095824,15.2737,45
18061455,0.02604268293803416,0.02363032661537331,0.92,1.02987,5316.0,21.87761623949552,14.6066,45
125498864,0.025502432088877907,0.022675913181537558,0.78,0.792117,4806.0,34.673685045253166,14.4147,45
138855100,0.016004435989139903,0.013192667858237977,0.77,1.14005,4775.0,12.833158506730122,13.2809,45
220290215,0.11003235391154456,0.13961670427933437,0.65881,0.693428,3374.0,2.5118864315095824,16.4024,45
177782885,0.004817827936651466,0.003813967190661882,1.31,2.5169,6453.0,34.673685045253166,11.1346,45
459990613,0.03696065718973241,0.036738704690546055,0.643647,0.672377,3267.0,12.698425948788888,15.2637,45
124192048,0.027871245041272457,0.026722631199007894,0.549207,0.554413,3274.0,25.0,15.0332,45
138936871,0.008481924470842889,0.006738270225258093,1.09,3.1753,5965.63,6.330093253332045,11.5885,45
433346441,0.09441641410687279,0.09615265662376785,0.95,2.03794,5455.0,13.80384264602884,15.4042,45
264486407,0.08966446401703791,0.09164356877114196,0.559951,0.566609,3260.0,11.583838023968228,15.4243,45
427453848,0.04178941084285657,0.03648893607690265,0.6,1.02725,3884.0,14.814862922547624,14.2179,45
176236871,0.06739164884921836,0.06137349288707542,1.06,1.66437,5849.0,15.13561248436207,14.6388,45
50583351,0.2351975217256956,0.2294638278253889,0.42,1.0256,3431.0,7.496201395058843,15.1481,45
220323064,0.041493445070308006,0.0436677523206985,0.86,1.59576,5113.0,2.5118864315095824,15.5804,45
53238417,0.020002075460261854,0.01753168142783328,0.621608,0.642676,3359.0,22.387211385683376,14.2615,45
710843022,0.04600955927742869,0.06088182549898025,0.63,0.756992,4043.0,25.703957827688647,16.5626,45
80042599,0.05817769799756909,0.0687413235805522,0.62,0.858848,3982.0,25.118864315095824,16.1149,45
138903819,0.3643530341974947,0.47829002784590013,0.479102,0.481132,3096.0,5.0,16.5325,45
125641886,0.05966627249771986,0.07561337675754282,0.58,0.991817,3814.0,7.762471166286912,16.3975,45
185380031,0.046334983899852855,0.05045590055705937,1.21,2.10039,6246.0,29.51209226666384,15.7498,45
124188712,0.04456612456184819,0.04952353855409458,0.567452,0.575299,3705.0,34.673685045253166,15.8451,45
144667141,0.0058279649937367966,0.004623587441874031,1.076,1.44445,5912.67,11.625802587486213,11.434,45
120274391,0.02363289995330093,0.020803615026674455,0.62,1.03616,3975.0,34.673685045253166,14.3093,45
427347067,0.04094490011998225,0.034064545400047226,0.71,1.32236,4502.0,14.809721344050406,13.486,45
287758037,0.09281312890362714,0.13579721207617435,0.416778,0.422633,3045.0,8.813389526096369,16.929,45
50523551,0.037467288016570635,0.037463756390400234,0.598557,0.612986,3227.0,8.26282823232425,15.299,45
359886024,0.039070024642302574,0.04156090602850024,0.61,1.12861,3926.0,7.585775750291836,15.635,45
433179530,0.04615482756139836,0.05002843230434891,1.06,1.3603,5872.0,13.80384264602884,15.7276,45
427353060,0.06228676023698745,0.0675841857813189,0.561508,0.5684,3310.0,12.575341353752302,15.7326,45
11291266,0.014821961958793881,0.012333039844414516,0.96,2.51923,5470.02,5.105529205676149,13.4889,45
162718483,0.023848786192618446,0.020912400536613075,1.45,1.67736,6764.0,38.904514499428046,14.2664,45
264487333,0.05826306587818773,0.07012998647947193,0.522999,0.525834,2926.0,11.0,16.1919,45
177409750,0.030278743508478145,0.026916735743061113,1.08,2.80699,5932.0,23.442288153199225,14.4124,45
459990925,0.004368277197018644,0.003456679477348664,1.15,2.05964,6111.38,7.833688321145301,11.0677,45
358729466,0.04687342389993061,0.049842974872052824,0.655359,0.688601,3368.0,7.585775750291836,15.6331,45
179339420,0.03208161167341109,0.030447018029269923,1.14,1.43849,6084.0,45.70881896148752,14.9621,45
390869621,0.015778154264189895,0.013163021296033807,1.14,1.71716,6094.0,42.65795188015926,13.5411,45
231189313,0.10970456195395119,0.09624265188912468,1.05,1.34473,5818.0,2.5118864315095824,14.2717,45
220340754,0.06497220992625083,0.057581256683338154,1.1,1.37669,5977.0,2.5118864315095824,14.381,45
432857388,0.023948370095689533,0.021394869453117877,1.11,2.66182,6013.0,20.417379446695275,14.4617,45
50524220,0.029935800103540355,0.027862173211806392,0.657232,0.691218,3417.0,13.787585367948816,14.8174,45
125644313,0.07924869117911715,0.10492673544268265,0.55,1.26006,3694.0,7.762471166286912,16.5648,45
264483867,0.0636904145520543,0.08272788088733012,0.437106,0.441216,3109.0,6.655673199807594,16.4924,45
123844993,0.010298130253788774,0.00824295082927717,0.801,1.0034,4896.0,25.0,12.19,45
37485500,0.0187799359715225,0.015800931994630556,0.629,0.849065,4023.0,22.387211385683376,13.6971,45
131665365,0.021687396970861483,0.018934663984845834,1.18,1.44881,6173.0,28.84031503126605,14.2167,45
115696851,0.033966614724950335,0.03476344967559182,1.01,2.44008,5680.0,41.68693834703355,15.4318,45
173043164,0.03900027002246711,0.038056657132663416,0.5,0.856443,3589.0,32.35936569296281,15.1493,45
427374334,0.022459389957851485,0.018833762192611243,0.441412,0.445207,3353.0,5.877424502798827,13.6381,45
140379278,0.0880167165613471,0.11517447360195696,0.98,0.95366,5575.0,46.77351412871982,16.5205,45
181410533,0.042694307895720304,0.04656047571767062,1.05,1.52995,5834.0,45.70881896148752,15.7569,45
117470793,0.03847136785664539,0.03565433275366153,1.33,2.18794,6497.0,23.988329190194897,14.784,45
220314997,7.264850937261274,8.305367037190969,0.543,1.02235,3687.0,2.5118864315095824,15.973,45
50788052,0.00629381234141876,0.00503135187246157,1.01,0.904755,5686.0,4.897788193684466,12.1083,45
